ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4726843,-4497840,-3952193,-4031812,-4394977,-4726989,-4784999,-1209493 
-4745331,-4499507,-3961326,-4036626,-4395421,-4749032,-4799390,-1225065 
-4757267,-4505057,-3968966,-4042592,-4400566,-4763544,-4807752,-1245699 
-4775882,-4510239,-3980151,-4050322,-4404630,-4785161,-4821579,-1277222 
-4771361,-4506708,-3974331,-4045783,-4401606,-4783309,-4812913,-1290471 
-4748476,-4500076,-3961232,-4036719,-4396081,-4758527,-4794872,-1271776 
-4746653,-4499824,-3961193,-4036460,-4395701,-4756272,-4795866,-1271123 
-4738464,-4503287,-3960022,-4037776,-4399859,-4744486,-4792736,-1262439 
-4744004,-4506648,-3964941,-4041626,-4402905,-4747788,-4799020,-1265828 
-4752221,-4505057,-3968493,-4042631,-4400377,-4756394,-4805231,-1270904 
-4759605,-4501148,-3967534,-4040071,-4395924,-4768761,-4806197,-1286384 
-4746288,-4499634,-3960456,-4036271,-4395172,-4754868,-4795478,-1277370 
-4741419,-4503371,-3960122,-4037674,-4399546,-4747562,-4793318,-1275768 
-4724592,-4504683,-3955384,-4036456,-4401897,-4723129,-4784775,-1247629 
-4740021,-4503731,-3962530,-4039210,-4399616,-4739195,-4797594,-1253089 
-4759268,-4501466,-3968614,-4040786,-4395811,-4764611,-4809160,-1274186 
-4763819,-4501494,-3968373,-4040469,-4395757,-4774209,-4808601,-1292303 
-4753452,-4504858,-3965564,-4040761,-4400260,-4762809,-4800771,-1293974 
-4729299,-4505232,-3956595,-4037211,-4402397,-4731186,-4786067,-1265269 
-4741778,-4504167,-3963667,-4040270,-4400018,-4742429,-4799025,-1265524 
-4748726,-4500212,-3962766,-4037460,-4395616,-4753357,-4800134,-1273221 
-4730224,-4497751,-3951867,-4031222,-4394694,-4734229,-4784382,-1255348 
-4710585,-4500403,-3947080,-4031000,-4398621,-4706925,-4775864,-1219412 
-4745454,-4506957,-3967114,-4043357,-4402874,-4743691,-4805294,-1245323 
-4764360,-4505992,-3973500,-4045491,-4400622,-4768197,-4814836,-1269551 
-4751297,-4499587,-3961199,-4036191,-4395321,-4758971,-4797882,-1268282 
-4719119,-4496495,-3946932,-4028891,-4394087,-4721039,-4776902,-1227849 
